gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches,variances_norm_rank,isPresentInAll,isPredicted
PNO1,True,6985.0,1.5290595630796042,2.7951292161474677,0.9800633883819379,18.0,6312.0,True,False
PNPT1,,,,,,,,False,False
POLE4,True,10187.0,1.6267753781041887,2.927261261255482,0.9660308717607821,18.0,10394.0,True,False
EGR4,,,,,,,,False,False
REG3G,,,,,,,,False,False
REG1A,True,6927.5,0.00973423787888218,0.009938355191808128,0.9984907008487226,18.0,6236.0,True,False
GEMIN6,True,8262.0,0.6802389991908881,0.9747551399309823,0.9883865298629885,18.0,7933.0,True,False
ASB3,True,13099.5,1.1528598991722163,1.9914965075580104,0.9390758463128122,18.0,14285.0,True,False
EPAS1,True,1267.5,1.2033360303728138,2.339103068985238,1.1361529693095243,18.0,795.0,True,True
RAB11FIP5,True,9858.0,0.8078421609510176,1.280337832531691,0.9762501773442599,18.0,9953.0,True,False
ADD2,True,6715.0,0.033771083587477435,0.03539446623132389,0.9943009061479747,18.0,5966.0,True,False
KCMF1,True,14191.5,3.8323146822680028,11.219310766111885,0.9235330369152357,18.0,14942.0,True,False
BCL11A,True,625.0,0.5638140287545902,1.8786392733038264,1.578496613557574,18.0,355.0,True,True
TMSB10,,,,,,,,False,False
NOTO,True,5049.5,0.0012323395780170535,0.0012308362384765641,0.9980645737752152,18.0,3433.0,True,True
PLGLB2,True,6715.5,0.004580817825356321,0.0046345788712160345,1.0107520530961374,18.0,5969.0,True,False
MRPL19,,,,,,,,False,False
PAIP2B,True,10005.5,0.22316549449181552,0.2645092864136073,0.9739543732387648,18.0,10141.0,True,False
FABP1,True,5864.0,0.0026140536503392047,0.0026072528286084197,0.9939357287798354,18.0,4741.0,True,True
NCAPH,True,3094.5,0.4974419617850252,0.766465311364389,1.0826033561916995,18.0,2121.0,True,True
PKDCC,True,6529.5,0.6475384328125973,1.0202535753863706,1.0684558315388075,18.0,5729.0,True,False
REG1B,,,,,,,,False,False
TCF7L1,True,9082.0,1.0170286923507812,2.3433254257084686,0.987077120142357,18.0,8951.0,True,False
HK2,True,659.0,0.9884110288168295,2.5749273118210034,1.231349107644773,18.0,378.0,True,True
CCDC85A,True,4074.0,0.06340947283251384,0.0692980823236883,1.0143675615664867,18.0,2857.0,True,True
GALNT14,True,8787.0,0.07645484533515902,0.08739032464400444,1.0344779130874873,18.0,8584.0,True,False
CNOT11,True,10533.0,0.2870853301798718,0.3361459784158839,0.9549980677920425,18.0,10855.0,True,False
TACR1,True,1811.5,0.04657994647413954,0.05753103094945814,1.0869717461431452,18.0,1165.0,True,True
PPM1B,True,12084.0,0.9178191323831456,1.373732689919505,0.9419813525189016,18.0,13159.0,True,False
MRPS9,,,,,,,,False,False
CIB4,,,,,,,,False,False
YPEL5,True,15536.5,4.495562332731686,11.936641620878069,0.8209391073109168,18.0,15643.0,True,False
SLC9A2,,,,,,,,False,False
RPL31,,,,,,,,False,False
TMEM131,True,9222.0,1.2496919151054957,2.157746780627118,0.974682659934078,18.0,9144.0,True,False
RNF149,True,14373.0,2.17450675297193,4.07955025057991,0.9111426800781004,18.0,15040.0,True,False
GCFC2,True,12480.0,0.2581191261592083,0.29254912988227477,0.9443473857378708,18.0,13678.0,True,False
DNAH6,True,8561.5,0.01808676168544221,0.018456941460291438,0.9756626157450984,18.0,8303.0,True,False
LAPTM4A,True,12940.5,1.3299558100454347,2.080300512150841,0.9673425910141984,18.0,14152.0,True,False
MEIS1,True,11251.5,0.2585299060185473,0.2996936836445439,0.9504526110935816,18.0,11916.0,True,False
KRCC1,True,12248.0,1.3244662973797223,2.6935352589501353,0.9462231555962125,18.0,13387.0,True,False
FAM110C,True,7282.5,0.006522686251322587,0.006629597834096485,1.003890446067444,18.0,6715.0,True,False
OTX1,True,7677.5,0.06995705483288728,0.07581897268702137,0.9824891041328906,18.0,7215.0,True,False
UBXN2A,True,3724.5,1.7193004294516712,3.5914833655007246,1.0266262627928753,18.0,2569.0,True,True
ALK,True,9055.5,0.07705234331237941,0.08794590080036313,0.9643085798031434,18.0,8923.0,True,False
TGFA,True,7259.5,0.06716873093919214,0.07239223153150746,0.9850962120000203,18.0,6684.0,True,False
SRSF7,True,15267.0,6.615808800647289,31.846071686000677,0.8806739701504128,18.0,15501.0,True,False
NEURL3,True,7228.0,0.022655131636273106,0.023511435512012138,0.9871461920884416,18.0,6633.0,True,False
CIMIP2C,,,,,,,,False,False
EMX1,,,,,,,,False,False
PPP1R21,True,11131.5,0.8376299246903591,1.277641406349255,0.9566278262867248,18.0,11737.0,True,False
TSGA10,True,8934.0,0.0878446505259227,0.09927403467073175,0.973564488143797,18.0,8753.0,True,False
MFSD9,True,11342.0,0.44621895811290224,0.5488758061160504,0.9509094141004586,18.0,12063.0,True,False
SLC5A7,True,5189.5,0.0012821310761187527,0.0012805031555650132,0.9979593090261774,18.0,3614.0,True,True
IL1B,True,362.5,0.3444202402439783,0.7183662754585775,1.4895290635856755,18.0,188.0,True,True
CRIM1,True,1043.5,1.6233148689861205,4.311600707675318,1.2720125165264562,18.0,634.0,True,True
SUCLG1,True,10762.0,4.556619157278894,15.156549129423624,0.9544039924227997,18.0,11181.0,True,False
NMS,True,5176.0,0.0012572353270679031,0.0012556703168268247,0.99722750687821,18.0,3594.0,True,True
EML4,True,10846.0,1.7835937013754901,3.78582887069501,0.9864221942424312,18.0,11297.0,True,False
SH3RF3,True,11024.5,0.09414327503578764,0.10280820587676873,0.9707782039995136,18.0,11577.0,True,False
CIAO1,True,7324.0,2.7194124603224,6.595666545524027,0.982174537380454,18.0,6768.0,True,False
TMEM182,True,12431.0,0.2679653949088193,0.32995380466300506,0.9490458945585407,18.0,13616.0,True,False
GALM,True,9893.0,0.7305657558971805,1.0367104312793396,0.9576621437571416,18.0,10001.0,True,False
LYPD1,True,2270.5,0.21934399701251012,0.3443615334558538,1.107752676887014,18.0,1490.0,True,True
DUSP2,True,1724.0,0.5163876268127218,0.8567502637650442,1.1148231379252536,18.0,1105.0,True,True
ACTR3,True,15250.5,11.277774320034855,67.65743603017927,0.8846103093793766,18.0,15492.0,True,False
DDX18,True,10073.0,1.6849069521379225,3.378383370421829,0.9930739137905208,18.0,10234.0,True,False
SMYD1,True,5119.5,0.001493744943050974,0.001491532235502202,0.9973993074466938,18.0,3515.0,True,True
NT5C1B-RDH14,,,,,,,,False,False
NXPH2,True,6075.0,0.003510300616169789,0.003498021948692211,0.9910911142133583,18.0,5077.0,True,False
RDH14,True,11173.0,1.1656065226862513,1.893280190482014,0.9545075616644727,18.0,11797.0,True,False
EN1,True,3779.5,0.06535134125848012,0.07320568449713669,1.015398086304418,18.0,2623.0,True,True
C2orf76,,,,,,,,False,False
SPR,True,2403.5,1.5662164685379971,4.315825322971745,1.1425155182702498,18.0,1589.0,True,True
MAP3K20,True,10169.0,0.6865874151988548,0.9417295035710505,0.9692903151020698,18.0,10368.0,True,False
HS6ST1,True,12154.0,0.42122362606584923,0.5101602524156363,0.9407815265462887,18.0,13265.0,True,False
TMEM185B,True,11394.0,1.9029563701997885,4.1357264403873515,0.9405250606583496,18.0,12144.0,True,False
STON1-GTF2A1L,,,,,,,,False,False
SOWAHC,True,10982.0,0.14911308894006348,0.1637261222843003,0.9536583504761058,18.0,11507.0,True,False
NCK2,True,11226.5,5.781377979709965,27.28848733360278,0.9913039186660514,18.0,11874.0,True,False
DRC1,True,7904.5,0.00773013008028879,0.007720262768194546,0.983125041543839,18.0,7523.0,True,False
MGAT4A,True,6710.0,1.0437293832078172,2.1672937819203693,1.0102268875391085,18.0,5961.0,True,False
NPAS2,True,3800.0,0.9809298562270492,2.8970396661406115,1.0151979055579816,18.0,2635.0,True,True
FHL2,True,2258.5,0.5077488018920769,0.9372983589865087,1.135368268600487,18.0,1479.0,True,True
PTPN4,True,11769.0,0.9803199103753034,1.4929156493925777,0.9468746434668963,18.0,12699.0,True,False
SNRNP200,True,14548.5,8.534847824733927,44.78293367085738,0.9117676819771989,18.0,15133.0,True,False
IMP4,True,9202.0,2.1723781664280826,4.994882704101674,0.9826459685975265,18.0,9118.0,True,False
LRP1B,True,5387.0,0.0018173896807120184,0.0018141093572661146,0.9965012965312154,18.0,3960.0,True,True
KCNJ3,True,5602.0,0.0016555673118814963,0.0017026391010969177,1.0159652470753877,18.0,4302.0,True,True
TMEM177,True,6417.5,0.49334661106616046,0.6784200184680816,0.988759478990512,18.0,5572.0,True,False
GALNT13,True,5854.5,0.012684384141407854,0.014216578442003453,1.0255122419568101,18.0,4725.0,True,True
HAT1,True,6679.0,1.025431007655443,1.937698165799785,0.997072591531889,18.0,5920.0,True,False
PTPN18,True,12010.0,0.540748117258978,0.6929365030765646,0.9459446121202068,18.0,13037.0,True,False
STK17B,True,267.5,2.596302981265949,18.79710585786138,1.6152659854368012,18.0,138.0,True,True
MGAT5,True,10915.5,2.53524615671874,6.763088486907798,0.9923772387171623,18.0,11400.0,True,False
C2orf80,,,,,,,,False,False
FARSB,True,7014.0,2.090520943548889,4.983042444027592,1.0176952160414794,18.0,6347.0,True,False
HNMT,True,11108.5,1.418049418061866,2.6235744310480036,0.9395073625805401,18.0,11704.0,True,False
DNER,,,,,,,,False,False
COPS8,True,7700.0,1.5326569988174519,2.7293558687928203,1.0062347457121408,18.0,7254.0,True,False
CFAP221,True,6160.5,0.0023526482853052843,0.002347142548286869,0.9940783258656742,18.0,5213.0,True,False
RAPGEF4,True,7361.5,0.4535507562083774,0.6103570673287968,1.0233280995848288,18.0,6815.0,True,False
SEPTIN10,True,11270.5,2.8910935457770583,7.2058179280504335,0.9714901816126642,18.0,11944.0,True,False
METAP1D,True,9060.5,0.4866372066969565,0.64592084349577,0.9688496608685474,18.0,8929.0,True,False
TBR1,,,,,,,,False,False
FIGN,True,3393.5,1.1427646729320968,2.3826478448246298,1.038265407756617,18.0,2334.0,True,True
ADAM23,True,4087.5,0.24059251882741023,0.6377601986220507,1.0828762262138694,18.0,2873.0,True,True
SPOPL,True,13652.5,1.1656189705607767,2.0367396070989727,0.9299218404794565,18.0,14649.0,True,False
GALNT5,True,6295.5,0.054397211676106304,0.0663764307139619,1.0119118109676413,18.0,5422.0,True,False
TMEM163,True,2524.5,1.5271052467791124,16.932416266153044,1.1482598496883147,18.0,1675.0,True,True
LY75-CD302,,,,,,,,False,False
CWC22,True,11466.5,0.963926059625319,1.5402626250503422,0.9577742800611949,18.0,12255.0,True,False
HECW2,True,2147.5,0.15941992904711522,0.19271179038381753,1.0586643948254155,18.0,1394.0,True,True
SPRED2,True,5362.5,1.7717184290782348,5.5472968390826525,1.0072636194435431,18.0,3907.0,True,True
RFTN2,True,2120.5,1.3446816456090123,2.639950273023707,1.0684232693947713,18.0,1375.0,True,True
INHBB,True,3240.0,0.06096968942553059,0.07363470586792331,1.0538195550832916,18.0,2214.0,True,True
LNPK,True,2788.5,1.2653015497603783,2.482269376228709,1.0264092239170464,18.0,1865.0,True,True
CSRNP3,True,8421.5,0.041787514781851,0.04377622566879934,0.9816731837420585,18.0,8133.0,True,False
DLX1,True,7777.0,0.422592892263646,1.1312071339724337,1.022943620359263,18.0,7351.0,True,False
ZNF385B,True,5264.0,0.07324329370759942,0.09663450668240701,1.015119540890635,18.0,3725.0,True,True
RALB,True,12637.5,3.360502894130827,11.026121887159574,0.9773186875070602,18.0,13861.0,True,False
ARL4C,True,1184.5,1.5696645297815397,4.094927085157937,1.1769328840821958,18.0,734.0,True,True
SMYD5,True,8959.5,1.2554552810107673,2.1613457156757665,0.9771553055040114,18.0,8788.0,True,False
EDAR,True,5579.0,0.019107487396527043,0.022103592586530375,1.012758608471691,18.0,4270.0,True,True
RNF103-CHMP3,,,,,,,,False,False
ICOS,True,2664.0,0.3073255741582125,0.5523867714741939,1.1086186011280406,18.0,1780.0,True,True
MDH1B,True,9992.0,0.02906578701686687,0.029441225226126123,0.9666664192262608,18.0,10124.0,True,False
BARD1,True,11113.5,0.26145515653202217,0.30030119117934384,0.9466811645781424,18.0,11713.0,True,False
DLX2,True,6490.0,0.15553619219518267,0.28191768464810907,1.0177192086190203,18.0,5671.0,True,False
UBE2E3,True,8997.0,5.6888778241115325,26.120245628698235,0.9788294364159404,18.0,8841.0,True,False
LY75,True,2973.5,0.24035600921142714,0.5248582893685931,1.1566825216794678,18.0,2019.0,True,True
C1QL2,,,,,,,,False,False
GTF2A1L,,,,,,,,False,False
ZSWIM2,True,6851.0,0.0035849878633223376,0.0035721801913929743,0.990912567965249,18.0,6156.0,True,False
ACADL,True,7939.0,0.016954005103628555,0.01728917575433637,0.9834472925549083,18.0,7571.0,True,False
FAM124B,True,6407.0,0.02560527789879878,0.027962381349891343,1.0186002746550584,18.0,5559.0,True,False
ITPRID2,True,2970.5,2.022468413518392,5.586805642861047,1.0666400673260557,18.0,2017.0,True,True
DNAH7,True,9578.5,0.024696583058442773,0.025182388269127016,0.9756919206584622,18.0,9575.0,True,False
DPP10,,,,,,,,False,False
PIKFYVE,True,11243.5,1.3135619592954504,2.2828612324214848,0.94725724403012,18.0,11901.0,True,False
VWC2L,,,,,,,,False,False
EPB41L5,True,9930.5,0.42564262152237503,0.5507453406983831,0.9630846577303329,18.0,10051.0,True,False
GYPC,True,4297.5,9.684309454160703,135.16001658160891,1.0493789625325454,18.0,3017.0,True,True
GAL3ST2,True,7037.0,0.023439347731374866,0.024359097122287215,0.9855185329976872,18.0,6384.0,True,False
ITGB6,True,5612.0,0.0029625941370510986,0.0029787500011873164,0.9957139784649528,18.0,4318.0,True,True
MYL1,True,5307.0,0.0014066098213730005,0.0015042329908903436,1.0310885677165156,18.0,3807.0,True,True
ANAPC1,True,9856.5,0.9595693035414203,1.496186933277349,0.9654221251996655,18.0,9951.0,True,False
PDCL3,True,13102.5,1.791323831455779,3.2211486134205285,0.9420706647770434,18.0,14288.0,True,False
SGPP2,True,5230.0,0.06398207506068339,0.0719139110985148,1.0095763624945966,18.0,3678.0,True,True
CRACDL,,,,,,,,False,False
TANC1,True,4744.0,2.351640007468725,10.383791687567106,0.9974393385175689,18.0,3260.0,True,True
STEAP3,True,8138.0,0.14643679591709716,0.1717494153512992,0.9881081796774109,18.0,7797.0,True,False
TMEFF2,True,6511.5,0.0027758760191697266,0.002793101048718166,0.9981685983098851,18.0,5704.0,True,False
PLA2R1,True,7500.0,0.16512105557975976,0.19342581220572222,0.9967415846924307,18.0,6990.0,True,False
ABCA12,True,8231.0,0.009771581502458455,0.009775802381564096,0.9839117854330139,18.0,7891.0,True,False
FASTKD2,True,9797.5,1.3996639073878134,2.456780328696436,0.9659161430417201,18.0,9878.0,True,False
POU3F3,True,961.5,0.9339889213916723,3.2585822099004162,1.2411559731161237,18.0,592.0,True,True
CYTIP,True,620.0,1.0095599676355262,2.871171085030696,1.3508327071879365,18.0,349.0,True,True
TANK,True,13549.0,1.5012510113898052,2.755764984606211,0.9304650379698697,18.0,14587.0,True,False
CALCRL,True,712.5,0.27148814339951455,0.4091523339116263,1.2428517349955932,18.0,410.0,True,True
ANKRD44,True,5825.0,1.6242858031991037,4.883197878830365,1.0043027491734982,18.0,4675.0,True,True
C2orf88,,,,,,,,False,False
PSMD14,True,7522.0,2.1465363789133005,4.710022826542095,0.99645551568355,18.0,7024.0,True,False
SH3BP4,True,5672.5,1.013481048111035,1.7475340456705226,1.0088056827764893,18.0,4415.0,True,True
SLC4A10,True,5800.5,0.017190514719611628,0.017716781178233578,0.9978822550272451,18.0,4639.0,True,True
CRYGA,True,4954.0,0.0009335905894068588,0.0009327306085318108,0.9990001601819531,18.0,3366.0,True,True
